"Start Time","End Time","Text","Layer ID"
"01:20:26:22","01:20:28:03","pas.","1"
"01:20:31:03","01:20:32:08","Cet","1"
"01:20:33:19","01:20:35:00","âge.","1"
"01:20:36:03","01:20:37:08","Ha ha","1"
"01:20:37:13","01:20:38:18","ha ha ha","1"
"01:20:38:21","01:20:40:19","ha ha ha","1"
"01:20:41:09","01:20:42:08","ha ha","1"
"01:20:42:08","01:20:43:06","ha ha","1"
"01:20:43:06","01:20:44:07","ha ha","1"
"01:20:44:07","01:20:44:10","ha","1"
"01:20:44:10","01:20:44:14","ha ha !","1"
"01:20:47:12","01:20:48:17","On va","1"
"01:20:50:06","01:20:51:11","aller","1"
"01:21:13:01","01:21:14:06","là","1"
"01:21:15:02","01:21:16:06","bas !","1"
"01:21:19:11","01:21:19:19","Je n'ai","1"
"01:21:19:19","01:21:20:03","jamais","1"
"01:21:20:03","01:21:20:12","souhaité","1"
"01:21:20:12","01:21:20:18","de mal","1"
"01:21:20:18","01:21:20:19","à","1"
"01:21:20:19","01:21:21:20","personne.","1"
"01:21:21:20","01:21:23:00","Non,","1"
"01:21:24:06","01:21:24:22","je me fiche","1"
"01:21:24:22","01:21:25:01","que","1"
"01:21:25:01","01:21:25:06","tu ne","1"
"01:21:25:06","01:21:25:13","me crois","1"
"01:21:25:13","01:21:26:18","pas.","1"
"01:21:27:03","01:21:27:08","C'est","1"
"01:21:27:08","01:21:27:15","ce qu'on","1"
"01:21:27:15","01:21:28:20","a cru.","1"
"01:21:29:20","01:21:30:02","Toi,","1"
"01:21:30:02","01:21:30:11","tu n'avais","1"
"01:21:30:11","01:21:30:14","pas","1"
"01:21:30:14","01:21:31:00","confiance","1"
"01:21:31:00","01:21:32:05","en lui.","1"
"01:21:32:21","01:21:33:01","C'est","1"
"01:21:33:01","01:21:33:11","pour ça","1"
"01:21:33:11","01:21:33:19","qu'on","1"
"01:21:33:19","01:21:35:00","est là.","1"
"01:21:35:14","01:21:35:21","Fais","1"
"01:21:35:21","01:21:37:02","ce que tu veux,","1"
"01:21:37:17","01:21:38:00","mais tu","1"
"01:21:38:00","01:21:38:02","es","1"
"01:21:38:02","01:21:38:16","coupable","1"
"01:21:38:16","01:21:38:22","de la","1"
"01:21:38:22","01:21:39:13","mort de","1"
"01:21:39:13","01:21:39:19","tout.","1"
"01:21:39:19","01:21:40:04","Autant","1"
"01:21:40:04","01:21:41:09","que moi.","1"
"01:21:50:21","01:21:52:01","Google","1"
"01:21:52:08","01:21:52:19","fait des","1"
"01:21:52:19","01:21:52:23","dons,","1"
"01:21:52:23","01:21:53:20","respectons","1"
"01:21:53:20","01:21:54:00","les,","1"
"01:21:54:00","01:21:54:15","mais","1"
"01:21:54:15","01:21:54:18","tout","1"
"01:21:54:18","01:21:55:00","le monde","1"
"01:21:55:00","01:21:55:16","dehors.","1"
"01:21:55:16","01:21:56:03","Dépêchez","1"
"01:21:56:03","01:21:57:08","vous !","1"
"01:22:14:13","01:22:15:18","Lors","1"
"01:22:16:05","01:22:17:01","de","1"
"01:22:17:01","01:22:18:06","la fête","1"
"01:22:18:11","01:22:19:16","de","1"
"01:22:19:16","01:22:20:21","la,","1"
"01:22:31:15","01:22:31:21","il ne.","1"
"01:22:31:21","01:22:32:02","Reste","1"
"01:22:32:02","01:22:32:09","presque","1"
"01:22:32:09","01:22:32:13","plus","1"
"01:22:32:13","01:22:33:08","personne","1"
"01:22:33:08","01:22:33:21","à penser","1"
"01:22:33:21","01:22:35:02","reçu.","1"
"01:22:36:13","01:22:37:18","Toc toc.","1"
"01:22:40:15","01:22:40:19","Qu'est","1"
"01:22:40:19","01:22:40:22","ce que","1"
"01:22:40:22","01:22:41:02","tu","1"
"01:22:41:02","01:22:41:11","attends ?","1"
"01:22:41:11","01:22:41:21","Force","1"
"01:22:41:21","01:22:43:02","va te.","1"
"01:22:52:07","01:22:52:12","C'est","1"
"01:22:52:12","01:22:53:00","la fille","1"
"01:22:53:00","01:22:53:08","qui a","1"
"01:22:53:08","01:22:54:02","assassiné.","1"
"01:22:54:02","01:22:54:09","C'est","1"
"01:22:54:09","01:22:55:14","sous ?","1"
"01:23:07:04","01:23:08:09","Oh !","1"
"01:23:09:12","01:23:09:18","J'ai","1"
"01:23:09:18","01:23:10:02","grandi","1"
"01:23:10:02","01:23:10:06","à","1"
"01:23:10:06","01:23:10:15","presque","1"
"01:23:10:15","01:23:11:09","disparu.","1"
"01:23:11:09","01:23:11:19","Il ne.","1"
"01:23:11:19","01:23:12:10","Recule","1"
"01:23:12:10","01:23:13:03","plus.","1"
"01:23:13:03","01:23:13:09","Il est","1"
"01:23:13:09","01:23:14:14","partout","1"
"01:23:22:07","01:23:23:12","là","1"
"01:23:28:09","01:23:29:14","où.","1"
"01:23:39:05","01:23:39:18","Je ne sais pas","1"
"01:23:39:18","01:23:40:01","pourquoi","1"
"01:23:40:01","01:23:40:06","ils m'ont","1"
"01:23:40:06","01:23:41:11","choisi.","1"
"01:23:42:13","01:23:42:17","Ça","1"
"01:23:42:17","01:23:42:22","aurait","1"
"01:23:42:22","01:23:43:04","pu être","1"
"01:23:43:04","01:23:43:13","n'importe","1"
"01:23:43:13","01:23:43:19","lequel","1"
"01:23:43:19","01:23:44:01","d'entre","1"
"01:23:44:01","01:23:44:05","nous.","1"
"01:23:45:04","01:23:45:11","Ce que","1"
"01:23:45:11","01:23:46:12","je sais,","1"
"01:23:46:12","01:23:46:16","c'est","1"
"01:23:46:16","01:23:46:19","que","1"
"01:23:46:19","01:23:47:00","j'avais","1"
"01:23:47:00","01:23:47:11","confiance","1"
"01:23:47:11","01:23:48:15","en eux","1"
"01:23:48:17","01:23:48:20","et","1"
"01:23:48:20","01:23:49:01","qu'ils","1"
"01:23:49:01","01:23:49:06","avaient","1"
"01:23:49:06","01:23:49:19","confiance","1"
"01:23:49:19","01:23:50:23","en moi.","1"
"01:23:51:09","01:23:51:12","Mais","1"
"01:23:51:12","01:23:52:01","voilà.","1"
"01:23:52:01","01:23:53:09","Comme","1"
"01:23:55:05","01:23:55:15","donnez moi","1"
"01:23:55:15","01:23:55:18","toutes","1"
"01:23:55:18","01:23:56:23","vos pierre,","1"
"01:23:57:06","01:23:57:13","on peut","1"
"01:23:57:13","01:23:57:21","encore","1"
"01:23:57:21","01:23:58:07","rassembler","1"
"01:23:58:07","01:23:58:21","les morceaux.","1"
"01:23:58:21","01:23:59:09","Tout n'est pas","1"
"01:23:59:09","01:23:59:23","perdu.","1"
"01:23:59:23","01:24:00:04","Si","1"
"01:24:00:04","01:24:00:11","ça n'est","1"
"01:24:00:11","01:24:00:16","plus.","1"
"01:24:00:16","01:24:00:21","Là,","1"
"01:24:00:21","01:24:01:08","rien.","1"
"01:24:01:08","01:24:01:18","Nous n'avons","1"
"01:24:01:18","01:24:02:02","plus sa","1"
"01:24:02:02","01:24:02:12","magie.","1"
"01:24:02:12","01:24:02:23","Je sais,","1"
"01:24:02:23","01:24:03:09","il n'est","1"
"01:24:03:09","01:24:03:19","question","1"
"01:24:03:19","01:24:03:20","de","1"
"01:24:03:20","01:24:04:05","magie,","1"
"01:24:04:05","01:24:04:09","mais","1"
"01:24:04:09","01:24:05:08","de confiance,","1"
"01:24:05:08","01:24:06:06","quoi.","1"
"01:24:06:06","01:24:06:11","C'est","1"
"01:24:06:11","01:24:06:13","la","1"
"01:24:06:13","01:24:07:01","confiance","1"
"01:24:07:01","01:24:07:07","qui fait","1"
"01:24:07:07","01:24:07:12","tout.","1"
"01:24:07:12","01:24:07:15","Et","1"
"01:24:07:15","01:24:08:02","nous pouvons","1"
"01:24:08:02","01:24:08:12","y arriver","1"
"01:24:08:12","01:24:08:16","nous","1"
"01:24:08:16","01:24:09:09","aussi.","1"
"01:24:09:09","01:24:09:19","En faisant","1"
"01:24:09:19","01:24:10:12","la seule chose","1"
"01:24:10:12","01:24:11:01","que tout","1"
"01:24:11:01","01:24:11:10","a tenté","1"
"01:24:11:10","01:24:11:16","de nous.","1"
"01:24:11:16","01:24:11:19","Et","1"
"01:24:11:19","01:24:12:13","la seule chose","1"
"01:24:12:13","01:24:12:20","que vous","1"
"01:24:12:20","01:24:13:04","faire","1"
"01:24:13:04","01:24:13:17","espérer","1"
"01:24:13:17","01:24:13:21","lui","1"
"01:24:13:21","01:24:14:16","aussi,","1"
"01:24:14:16","01:24:15:03","accordons","1"
"01:24:15:03","01:24:15:05","nous","1"
"01:24:15:05","01:24:15:18","une confiance","1"
"01:24:15:18","01:24:16:04","mutuelle","1"
"01:24:16:04","01:24:16:06","et","1"
"01:24:16:06","01:24:16:14","mettons","1"
"01:24:16:14","01:24:16:19","fin à","1"
"01:24:16:19","01:24:16:22","ce","1"
"01:24:16:22","01:24:18:02","cauchemar.","1"
"01:24:18:15","01:24:19:04","Nous devons.","1"
"01:24:19:04","01:24:19:09","Nous","1"
"01:24:19:09","01:24:19:16","unir.","1"
"01:24:19:16","01:24:20:01","Nous n'avons","1"
"01:24:20:01","01:24:20:07","plus.","1"
"01:24:20:07","01:24:21:11","Le choix","1"
"01:24:21:11","01:24:21:17","s'il.","1"
"01:24:21:17","01:24:21:21","Vous","1"
"01:24:21:21","01:24:22:14","plait.","1"
"01:24:22:14","01:24:22:19","Tu","1"
"01:24:22:19","01:24:23:13","oublies","1"
"01:24:23:13","01:24:23:20","nous","1"
"01:24:23:20","01:24:25:00","a trahi.","1"
"01:24:25:00","01:24:25:11","Jamais","1"
"01:24:25:11","01:24:25:21","on ne lui fera","1"
"01:24:25:21","01:24:27:02","confiance.","1"
"01:24:31:21","01:24:32:04","Alors","1"
"01:24:32:04","01:24:32:08","je","1"
"01:24:32:08","01:24:32:17","ferai le","1"
"01:24:32:17","01:24:33:03","premier","1"
"01:24:33:03","01:24:33:08","pas.","1"
"01:24:45:00","01:24:46:04","Regardons","1"
"01:25:17:04","01:25:18:03","et on","1"
"01:25:18:03","01:25:19:09","est une","1"
"01:25:22:16","01:25:24:01","nous","1"
"01:25:27:01","01:25:28:06","comme","1"
"01:25:31:20","01:25:33:00","je","1"
"01:26:15:20","01:26:17:00","you,","1"
"01:26:58:23","01:27:00:04","nous","1"
"01:27:25:06","01:27:33:02","le sommes","1"
"01:27:35:08","01:27:36:13","tout.","1"
"01:27:51:02","01:27:55:16","Hall of","1"
"01:27:56:01","01:27:56:18","Fame","1"
"01:27:56:18","01:27:59:00","Hall","1"
"01:27:59:01","01:28:00:06","Wanna","1"
"01:28:00:06","01:28:01:10","Fame.","1"
"01:28:07:03","01:28:07:10","Ça a.","1"
"01:28:07:10","01:28:08:00","Marché,","1"
"01:28:08:00","01:28:08:09","ça a","1"
"01:28:08:09","01:28:08:22","marché,","1"
"01:28:08:22","01:28:10:03","ça,","1"
"01:28:11:10","01:28:12:15","c'était.","1"
"01:28:14:06","01:28:15:11","Pas","1"
"01:28:54:20","01:28:55:02","toc","1"
"01:28:55:02","01:28:56:08","Toc toc,","1"
"01:28:57:19","01:28:59:00","Non,","1"
"01:29:27:00","01:29:28:10","tout","1"
"01:29:48:19","01:29:50:00","ça.","1"
"01:29:55:08","01:29:56:13","Alors","1"
"01:30:16:13","01:30:17:17","en bas,","1"
"01:30:18:07","01:30:19:11","Gaga","1"
"01:30:19:11","01:30:20:18","et Good,","1"
"01:30:21:22","01:30:23:03","à savoir","1"
"01:30:23:05","01:30:24:09","Abracadabra,","1"
"01:30:25:13","01:30:30:20","la voilà","1"
"01:30:38:21","01:30:46:08","of","1"
"01:30:50:07","01:30:51:12","the","1"
"01:30:54:17","01:30:55:22","real.","1"
"01:30:56:21","01:30:57:04","C'est","1"
"01:30:57:04","01:30:58:08","sûr.","1"
"01:30:58:18","01:31:01:14","Je suis plus","1"
"01:31:01:17","01:31:02:22","affamé.","1"
"01:31:03:01","01:31:03:06","J'ai","1"
"01:31:03:06","01:31:03:14","des morceaux","1"
"01:31:03:14","01:31:04:12","de Jackie.","1"
"01:31:04:12","01:31:05:01","Euh,","1"
"01:31:05:01","01:31:05:10","ça ira ?","1"
"01:31:05:10","01:31:06:14","Merci","1"
"01:31:16:03","01:31:17:08","fiston.","1"
"01:31:17:08","01:31:17:14","C'est","1"
"01:31:17:14","01:31:18:05","tellement","1"
"01:31:18:05","01:31:18:12","bon de","1"
"01:31:18:12","01:31:18:20","sentir","1"
"01:31:18:20","01:31:19:01","votre","1"
"01:31:19:01","01:31:19:14","glorieuse","1"
"01:31:19:14","01:31:19:23","haleine","1"
"01:31:19:23","01:31:20:03","de","1"
"01:31:20:03","01:31:21:08","dragon.","1"
"01:31:21:08","01:31:21:20","D'accord,","1"
"01:31:21:20","01:31:22:00","je","1"
"01:31:22:00","01:31:22:06","prends ça","1"
"01:31:22:06","01:31:22:13","pour un","1"
"01:31:22:13","01:31:23:18","compliment.","1"
"01:31:24:15","01:31:25:20","Oh","1"
"01:31:59:03","01:32:00:07","girl,","1"
"01:32:00:07","01:32:01:11","You !","1"
"01:32:03:02","01:32:04:07","Oh","1"
"01:32:04:09","01:32:05:14","oh","1"
"01:32:06:14","01:32:07:19","rien !","1"
"01:32:10:04","01:32:11:09","Rien","1"
"01:32:13:09","01:32:14:14","n'est.","1"
"01:32:18:18","01:32:19:14","On","1"
"01:32:19:14","01:32:19:22","regarde","1"
"01:32:19:22","01:32:20:17","si vous","1"
"01:32:20:17","01:32:21:22","vous","1"
"01:33:03:09","01:33:04:14","pas.","1"
"01:33:09:08","01:33:09:11","Ma","1"
"01:33:09:11","01:33:10:16","colombe","1"
"01:33:13:19","01:33:15:00","va","1"
"01:33:31:23","01:33:32:04","si","1"
"01:33:32:04","01:33:32:10","souvent","1"
"01:33:32:10","01:33:33:15","percer.","1"
"01:33:37:07","01:33:37:15","Jeff","1"
"01:33:37:15","01:33:38:19","Banja","1"
"01:33:39:03","01:33:39:12","Soyez","1"
"01:33:39:12","01:33:39:23","fiers de","1"
"01:33:39:23","01:33:41:03","votre fille","1"
"01:33:41:20","01:33:41:23","et","1"
"01:33:41:23","01:33:42:05","ne lui","1"
"01:33:42:05","01:33:42:07","en","1"
"01:33:42:07","01:33:42:12","veuillez","1"
"01:33:42:12","01:33:43:12","pas.","1"
"01:33:43:12","01:33:43:23","Elle a invité","1"
"01:33:43:23","01:33:45:04","des amis","1"
"01:34:13:06","01:34:14:11","bas.","1"
"01:34:15:19","01:34:17:00","Bienvenue","1"
"01:34:17:02","01:34:17:05","à","1"
"01:34:17:05","01:34:18:10","commandera.","1"
"01:34:22:13","01:34:23:18","Être","1"
"01:34:52:22","01:34:54:03","ensemble.","1"
"01:35:11:10","01:35:12:13","We have","1"
"01:35:12:13","01:35:13:05","treize","1"
"01:35:13:05","01:35:13:17","to","1"
"01:35:13:17","01:35:14:19","the late","1"
"01:35:14:19","01:35:16:00","show to","1"
"01:35:16:03","01:35:16:12","take","1"
"01:35:16:12","01:35:17:03","that","1"
"01:35:17:03","01:35:17:22","you can","1"
"01:35:17:22","01:35:18:11","de","1"
"01:35:18:11","01:35:19:04","travail","1"
"01:35:20:21","01:35:22:16","lover","1"
"01:35:23:06","01:35:24:12","cast the","1"
"01:35:25:00","01:35:26:07","Queen TV","1"
"01:35:27:00","01:35:28:16","et la","1"
"01:35:30:17","01:35:31:07","baiser","1"
"01:35:31:07","01:35:31:23","de Dieu","1"
"01:35:31:23","01:35:33:03","n'aura","1"
"01:35:33:04","01:35:33:18","jamais","1"
"01:35:33:18","01:35:34:02","été","1"
"01:35:34:02","01:35:34:09","très","1"
"01:35:34:09","01:35:35:11","mal.","1"
"01:35:35:11","01:35:36:01","Désolé,","1"
"01:35:36:01","01:35:36:18","c'est à","1"
"01:35:36:18","01:35:36:21","vous,","1"
"01:35:36:21","01:35:37:20","John","1"
"01:35:37:20","01:35:38:14","Wayne,","1"
"01:35:38:14","01:35:38:20","la","1"
"01:35:38:20","01:35:40:01","tour de tête","1"
"01:35:40:07","01:35:41:16","avec ce","1"
"01:35:41:18","01:35:42:15","que nos","1"
"01:35:42:15","01:35:42:21","yeux","1"
"01:35:42:21","01:35:43:13","bleus","1"
"01:35:43:13","01:35:43:22","veut","1"
"01:35:43:22","01:35:45:02","se faire","1"
"01:35:45:03","01:35:45:19","écraser.","1"
"01:35:45:19","01:35:46:11","Blended","1"
"01:35:46:11","01:35:47:08","n'a the","1"
"01:35:47:08","01:35:48:13","tout of","1"
"01:35:49:00","01:35:49:14","the","1"
"01:35:49:14","01:35:50:18","savoir","1"
"01:35:52:01","01:35:52:11","faire","1"
"01:35:52:11","01:35:52:23","et trop","1"
"01:35:52:23","01:35:54:04","de choses","1"
"01:35:55:17","01:35:56:21","à faire.","1"
"01:35:56:21","01:35:58:02","Remettre","1"
"01:35:58:14","01:35:59:09","tout,","1"
"01:35:59:09","01:36:00:10","même","1"
"01:36:00:10","01:36:01:15","bien des","1"
"01:36:02:02","01:36:03:07","tout","1"
"01:36:03:09","01:36:04:13","ça,","1"
"01:36:04:13","01:36:05:18","c'est","1"
"01:36:06:17","01:36:07:01","the","1"
"01:36:07:01","01:36:08:01","toute","1"
"01:36:08:01","01:36:08:16","you pour","1"
"01:36:08:16","01:36:09:10","Yellow","1"
"01:36:09:10","01:36:10:03","peine","1"
"01:36:10:03","01:36:11:00","à tirer","1"
"01:36:11:00","01:36:12:05","le feu","1"
"01:36:12:20","01:36:13:23","d'artifice","1"
"01:36:13:23","01:36:14:19","prêt à","1"
"01:36:14:19","01:36:16:01","table et","1"
"01:36:17:11","01:36:18:05","Stella,","1"
"01:36:18:05","01:36:19:18","l'avocate","1"
"01:36:20:11","01:36:21:16","tendance","1"
"01:36:22:01","01:36:23:09","Kenavo,","1"
"01:36:23:14","01:36:24:16","réveille","1"
"01:36:24:16","01:36:25:21","tous ces","1"
"01:36:27:22","01:36:28:15","bénévoles.","1"
"01:36:28:15","01:36:29:20","Et toi ?","1"
"01:36:30:04","01:36:30:07","Et","1"
"01:36:30:07","01:36:31:09","le marketing","1"
"01:36:31:09","01:36:31:13","et","1"
"01:36:31:13","01:36:33:03","la vaisselle,","1"
"01:36:33:06","01:36:33:14","c'est","1"
"01:36:33:14","01:36:35:02","la meilleure","1"
"01:36:35:04","01:36:35:23","business","1"
"01:36:35:23","01:36:36:04","de","1"
"01:36:36:04","01:36:37:05","bagnoles.","1"
"01:36:37:05","01:36:38:01","Moi","1"
"01:36:38:01","01:36:38:13","même,","1"
"01:36:38:13","01:36:38:19","ce","1"
"01:36:38:19","01:36:39:23","gazoduc","1"
"01:36:39:23","01:36:40:09","Nord","1"
"01:36:40:09","01:36:40:22","Stream","1"
"01:36:40:22","01:36:42:01","se pose","1"
"01:36:42:01","01:36:42:08","avec","1"
"01:36:42:08","01:36:43:02","un jour","1"
"01:36:43:02","01:36:44:12","de retard,","1"
"01:36:44:12","01:36:45:21","une vitesse","1"
"01:36:49:04","01:36:50:21","23 sur","1"
"01:36:51:03","01:36:52:02","la somme","1"
"01:36:52:02","01:36:54:06","de 13 h","1"
"01:36:54:07","01:36:54:11","et","1"
"01:36:54:11","01:36:55:15","trois.","1"
"01:36:55:19","01:36:57:19","J'alerte","1"
"01:36:57:19","01:36:59:04","les Amis","1"
"01:36:59:04","01:37:00:09","de la Terre","1"
"01:37:03:17","01:37:04:22","et d'Ouest","1"
"01:37:15:01","01:37:15:18","et","1"
"01:37:15:18","01:37:16:14","ça peut","1"
"01:37:16:14","01:37:17:00","se","1"
"01:37:17:00","01:37:17:20","passer.","1"
"01:37:17:20","01:37:18:23","Nous","1"
"01:37:18:23","01:37:19:18","sommes","1"
"01:37:19:18","01:37:20:14","dans ce.","1"
"01:37:20:14","01:37:21:05","Week","1"
"01:37:21:05","01:37:21:14","end.","1"
"01:37:24:08","01:37:25:07","De","1"
"01:37:25:07","01:37:26:12","passer à","1"
"01:37:26:23","01:37:27:07","un","1"
"01:37:27:07","01:37:27:17","frein.","1"
"01:37:27:17","01:37:29:08","À la TSF","1"
"01:37:29:09","01:37:29:16","et","1"
"01:37:29:16","01:37:30:21","que ça.","1"
"01:37:32:16","01:37:34:06","Pour","1"
"01:37:34:06","01:37:35:09","préserver","1"
"01:37:35:09","01:37:36:13","le toit","1"
"01:37:36:16","01:37:36:20","et","1"
"01:37:36:20","01:37:37:07","le phare","1"
"01:37:37:07","01:37:37:10","du","1"
"01:37:37:10","01:37:38:14","tribunal","1"
"01:37:39:00","01:37:39:04","de","1"
"01:37:39:04","01:37:39:21","commerce","1"
"01:37:39:21","01:37:40:02","et","1"
"01:37:40:02","01:37:40:21","débrouillera","1"
"01:37:40:21","01:37:41:09","de","1"
"01:37:41:09","01:37:42:00","trouver","1"
"01:37:42:00","01:37:42:03","de","1"
"01:37:42:03","01:37:42:16","l'aide","1"
"01:37:42:16","01:37:43:21","radio.","1"
"01:37:44:14","01:37:45:02","Mais","1"
"01:37:45:02","01:37:45:15","c'est","1"
"01:37:45:15","01:37:46:11","vrai que","1"
"01:37:46:11","01:37:47:16","je n'aime","1"
"01:37:47:17","01:37:48:12","pas les","1"
"01:37:48:12","01:37:49:04","webcams.","1"
"01:37:49:04","01:37:50:00","Sound of","1"
"01:37:50:00","01:37:50:10","North","1"
"01:37:50:10","01:37:52:03","America,","1"
"01:37:55:06","01:37:55:22","ce","1"
"01:37:55:22","01:37:56:13","réseau","1"
"01:37:56:13","01:37:57:01","de","1"
"01:37:57:01","01:37:58:05","chemin","1"
"01:37:58:15","01:37:59:22","de fer","1"
"01:38:00:17","01:38:01:21","régional,","1"
"01:38:02:13","01:38:03:18","cette","1"
"01:38:04:00","01:38:05:04","galère","1"
"01:38:05:06","01:38:06:01","avec","1"
"01:38:06:01","01:38:07:06","le Te","1"
"01:38:09:20","01:38:11:01","de l'Ouest,","1"
"01:38:13:07","01:38:15:14","je ne sais pas","1"
"01:38:15:14","01:38:16:19","trop","1"
"01:38:17:23","01:38:19:04","quoi.","1"
"01:38:20:00","01:38:21:05","Tu m'as","1"
"01:38:58:16","01:39:00:07","eu.","1"
"01:39:02:03","01:39:03:06","C'est","1"
"01:39:03:06","01:39:04:17","vrai,","1"
"01:39:06:18","01:39:08:02","pas","1"
"01:39:39:21","01:39:41:02","très","1"
"01:40:01:15","01:40:02:20","fiable","1"
"01:40:04:10","01:40:05:23","chez","1"
"01:40:10:22","01:40:12:02","vous.","1"
"01:40:12:23","01:40:14:00","Tiens,","1"
"01:40:14:00","01:40:15:05","tiens,","1"
"01:40:15:07","01:40:16:08","tiens,","1"
"01:40:16:08","01:40:17:13","tiens,","1"
"01:40:20:14","01:40:24:13","y'a","1"
"01:40:27:17","01:40:28:22","pas","1"
"01:40:43:14","01:40:45:16","même","1"
"01:40:49:22","01:40:51:22","pas","1"
"01:40:53:18","01:40:59:04","ça","1"
"01:41:27:20","01:41:30:16","à la vie.","1"
"01:41:33:19","01:41:39:10","Pas","1"
"01:41:39:17","01:41:42:08","comment","1"
"01:41:50:11","01:41:51:16","ça","1"
"01:41:52:21","01:41:54:17","ça va","1"
"01:41:54:17","01:41:55:22","pas","1"
"01:41:57:09","01:41:58:14","tête","1"
"01:42:37:00","01:42:40:01","bord","1"
"01:43:14:19","01:43:16:00","le monde","1"
"01:43:24:01","01:43:25:05","pour","1"
"01:43:28:00","01:43:28:08","les","1"
"01:43:28:08","01:43:29:12","amis.","1"
"01:43:46:21","01:43:48:01","Vous","1"
"01:44:09:06","01:44:13:12","encore","1"
"01:46:05:04","01:46:05:15","comme","1"
"01:46:05:15","01:46:05:22","pour","1"
"01:46:05:22","01:46:06:12","tout.","1"
